wins_life_expectancy,wins_infant_deaths,wins_alcohol,wins_measles,wins_bmi,wins_polio,wins_total_expenditure,wins_hiv_aids,wins_thinness_5_to_9_years,wins_schooling,status
75.4,44,4.9,64,55.7,98.0,6.11,0.1,1.8,12.1,1
75.0,46,4.88,44,54.9,98.0,6.2,0.1,1.8,11.9,1
75.0,46,4.77,0,54.1,98.0,5.52,0.1,1.8,11.6,1
75.0,46,4.86,3,53.2,97.0,5.35,0.1,1.9,11.6,1
74.8,46,4.99,30,52.4,97.0,4.98,0.1,1.9,11.4,1
69.4,0,1.58,140,68.7,76.0,11.83,0.1,0.2,11.7,1
69.2,0,1.67,0,68.1,81.0,11.83,0.1,0.2,11.7,1
69.0,0,2.98,0,67.5,81.0,11.83,0.1,0.2,11.7,1
68.9,0,1.89,0,67.0,83.0,11.83,0.1,0.2,11.7,1
68.7,0,1.76,0,66.4,85.0,11.83,0.1,0.2,11.5,1
68.5,0,2.06,0,65.8,81.0,11.83,0.1,0.2,11.4,1
68.4,0,1.97,0,65.2,88.0,11.83,0.1,0.2,11.2,1
68.2,0,1.64,0,64.7,79.0,11.83,0.1,0.2,11.0,1
68.0,0,1.73,0,64.1,81.0,11.83,0.1,0.2,10.9,1
67.9,0,1.9,0,63.6,94.0,11.83,0.1,0.2,10.7,1
67.7,0,2.02,0,63.2,82.0,1.64,0.1,0.2,10.5,1
67.5,0,3.15,0,62.8,88.0,9.69,0.1,0.2,10.4,1
66.2,0,2.78,0,62.4,84.0,8.2,0.1,0.2,10.2,1
67.2,0,2.82,0,62.0,79.0,8.58,0.1,0.2,10.1,1
67.0,0,2.23,0,61.5,85.0,7.88,0.1,0.3,4.8,1
68.4,1,0.01,0,51.5,99.0,4.73,0.1,2.3,14.8,1
68.1,1,0.01,0,5.4,98.0,4.21,0.1,2.3,14.7,1
67.8,1,0.01,0,49.2,99.0,4.22,0.1,2.3,14.7,1
67.3,1,0.01,0,48.0,99.0,4.45,0.1,2.3,14.6,1
66.3,1,5.8,7,46.9,96.0,4.7,0.1,2.3,14.3,1
66.9,1,4.61,8,45.9,96.0,5.29,0.1,2.3,13.8,1
67.4,2,4.26,31,44.9,95.0,5.58,0.1,2.3,13.4,1
65.9,2,3.79,12,43.9,99.0,5.6,0.1,2.4,13.0,1
65.0,2,2.91,26,43.0,98.0,4.68,0.1,2.4,12.7,1
64.5,2,2.75,0,42.1,99.0,5.9,0.1,2.4,11.8,1
64.0,2,1.75,0,41.3,99.0,5.99,0.1,2.4,11.2,1
64.0,2,1.31,18,4.5,98.0,6.18,0.1,2.5,10.5,1
63.8,2,2.43,786,39.8,98.0,5.81,0.1,2.5,10.1,1
63.2,2,2.87,786,39.1,95.0,5.45,0.1,2.6,9.4,1
62.8,2,2.79,786,38.5,94.0,4.92,0.1,2.6,8.9,1
75.9,0,0.01,0,61.3,91.0,6.42,0.1,1.9,15.1,1
75.8,0,0.01,0,6.7,94.0,6.43,0.1,1.9,15.1,1
75.6,0,0.01,0,6.2,94.0,7.25,0.1,1.9,15.1,1
75.4,0,6.56,5,59.7,95.0,6.92,0.1,2.0,15.1,1
75.3,0,6.56,5,59.1,93.0,6.9,0.1,2.0,15.0,1
75.0,0,6.45,0,58.5,91.0,6.7,0.1,2.1,14.6,1
74.6,0,6.17,0,57.8,95.0,6.13,0.1,2.1,14.2,1
74.2,0,4.98,0,57.2,92.0,6.74,0.1,2.2,13.6,1
73.8,0,5.38,0,56.5,51.0,8.1,0.1,2.2,13.2,1
74.1,18,0.43,10,57.5,99.0,5.91,0.1,6.2,12.1,1
73.9,18,0.45,92,56.5,99.0,5.94,0.1,6.2,12.1,1
73.6,19,0.55,668,55.5,99.0,6.15,0.1,6.2,11.6,1
73.3,19,0.54,786,54.6,98.0,5.99,0.1,6.2,11.2,1
72.8,20,0.56,633,53.6,99.0,5.86,0.1,6.2,10.7,1
72.3,20,0.62,786,52.7,99.0,5.67,0.1,6.2,10.5,1
71.8,21,0.51,786,51.7,99.0,5.41,0.1,6.3,10.3,1
71.4,21,0.56,786,5.8,95.0,5.48,0.1,6.3,10.0,1
71.0,22,0.58,786,49.9,97.0,5.23,0.1,6.3,10.0,1
77.0,22,0.47,0,49.1,98.0,5.6,0.1,6.3,9.8,1
72.0,23,0.56,786,48.2,97.0,5.22,0.1,6.4,9.6,1
69.9,24,0.58,786,47.3,91.0,5.25,0.1,6.4,9.3,1
69.5,25,0.46,786,46.5,94.0,5.31,0.1,6.5,8.8,1
69.0,26,0.46,786,45.7,93.0,4.44,0.1,6.5,8.5,1
68.6,27,0.45,786,44.8,95.0,4.18,0.1,6.6,8.0,1
56.7,46,0.01,9,22.2,79.0,6.98,1.5,3.5,9.1,1
55.3,46,1.16,8,21.8,78.0,5.9,1.5,3.5,9.1,1
54.8,46,1.19,145,21.3,73.0,5.58,1.5,3.5,9.2,1
54.3,46,0.94,177,2.9,73.0,6.23,1.5,3.6,9.5,1
54.0,46,0.96,786,2.5,73.0,5.38,1.5,3.6,9.3,1
53.8,46,1.18,60,2.1,74.0,5.43,1.5,3.6,9.2,1
53.2,46,1.48,4,19.7,74.0,4.91,1.5,3.7,8.8,1
52.1,46,1.03,267,19.3,75.0,5.25,1.5,3.7,8.2,1
51.2,46,1.2,183,18.9,73.0,6.51,1.5,3.7,7.9,1
58.0,46,1.23,786,18.5,71.0,6.87,1.5,3.8,7.3,1
54.0,46,1.54,786,18.1,69.0,5.91,1.5,3.8,7.0,1
51.0,46,1.68,786,17.7,67.0,6.39,1.5,3.9,6.7,1
49.8,46,2.16,786,17.3,76.0,6.45,1.5,4.0,6.2,1
49.5,46,2.09,786,16.9,72.0,5.64,1.5,4.0,5.8,1
49.0,46,1.14,786,16.5,69.0,6.16,1.5,4.1,5.4,1
66.4,40,0.01,122,22.9,88.0,2.28,0.3,13.1,9.1,1
66.2,42,0.7,786,22.1,76.0,2.16,0.4,13.2,9.1,1
65.9,44,0.55,786,21.3,87.0,2.22,0.5,13.2,9.1,1
65.6,46,0.33,786,2.5,51.0,1.87,0.5,13.3,9.1,1
65.4,46,0.3,190,19.8,51.0,1.92,0.5,13.3,8.8,1
65.2,46,0.28,329,19.1,51.0,2.5,0.6,13.4,8.5,1
59.2,46,0.3,333,18.3,85.0,1.87,0.6,13.4,8.2,1
64.5,46,0.26,786,17.6,84.0,1.68,0.6,13.5,8.1,1
64.2,46,0.28,760,17.0,82.0,1.78,0.6,13.5,8.0,1
63.9,46,0.28,314,16.4,86.0,1.83,0.5,13.6,7.9,1
63.5,46,0.44,786,15.7,92.0,1.97,0.5,13.6,7.8,1
63.2,46,0.4,786,15.2,86.0,1.97,0.5,13.6,7.7,1
62.8,46,0.41,736,14.6,84.0,2.5,0.4,13.7,7.6,1
62.5,46,0.38,786,14.1,77.0,1.8,0.4,13.7,7.6,1
62.1,46,0.35,786,13.6,88.0,1.84,0.4,13.7,7.5,1
65.9,2,0.01,477,34.9,88.0,8.93,1.5,8.5,11.7,1
66.1,3,0.01,786,34.1,89.0,8.53,1.5,8.9,11.6,1
65.8,3,0.01,86,33.3,84.0,8.24,1.5,9.4,11.5,1
64.3,3,7.84,79,32.5,85.0,8.78,1.5,9.9,11.5,1
63.0,3,7.58,786,31.8,83.0,7.89,1.5,1.4,11.4,1
62.4,3,7.99,786,31.0,83.0,8.5,1.5,1.9,11.4,1
61.7,3,6.28,0,3.2,83.0,7.15,1.5,11.4,11.3,1
60.0,3,5.12,21,29.4,81.0,6.99,1.5,12.0,11.3,1
57.0,3,4.94,3,28.7,74.0,7.2,1.5,12.6,11.4,1
55.1,3,4.89,4,27.9,86.0,7.32,1.5,13.1,11.6,1
54.7,3,4.8,4,27.2,81.0,6.47,1.5,13.7,11.7,1
55.0,3,5.28,262,26.5,82.0,6.52,1.5,14.3,11.7,1
55.7,3,5.09,786,25.8,78.0,6.17,1.5,14.8,11.8,1
56.5,3,5.09,416,25.1,79.0,6.18,1.5,15.4,11.7,1
57.4,3,5.73,469,24.5,51.0,6.11,1.5,15.4,11.5,1
69.6,18,0.01,786,18.5,92.0,5.8,0.1,15.4,12.4,1
69.3,19,0.27,786,18.0,92.0,5.69,0.1,15.4,12.3,1
68.9,20,0.26,786,17.4,51.0,5.89,0.2,15.4,12.3,1
68.4,22,0.27,786,16.9,92.0,6.73,0.2,15.4,12.0,1
68.0,23,0.24,190,16.4,83.0,6.43,0.2,15.4,11.1,1
67.5,25,0.22,189,15.9,93.0,6.41,0.2,15.4,10.5,1
67.0,27,0.21,786,15.4,82.0,6.44,0.2,15.4,10.1,1
66.6,29,0.2,786,14.9,82.0,5.84,0.2,15.4,10.0,1
66.0,31,0.2,786,14.4,91.0,5.7,0.2,15.4,9.6,1
65.4,33,0.2,786,13.9,78.0,5.72,0.2,15.4,9.4,1
64.7,35,0.21,786,13.4,51.0,5.82,0.2,15.4,9.3,1
64.3,38,0.2,786,12.9,76.0,5.48,0.1,15.4,9.2,1
63.1,40,0.19,786,12.4,72.0,5.6,0.1,15.4,8.6,1
63.2,43,0.09,786,11.9,73.0,5.36,0.1,15.4,9.0,1
62.5,46,0.08,786,11.4,74.0,5.43,0.1,15.4,8.9,1
81.7,1,0.01,140,61.6,96.0,1.9,0.1,0.9,18.1,0
81.4,1,8.68,786,61.0,97.0,11.4,0.1,0.9,18.1,0
81.1,1,9.05,10,6.5,97.0,11.1,0.1,0.9,18.1,0
81.1,1,8.96,51,59.9,97.0,1.53,0.1,0.9,17.2,0
88.0,1,9.33,15,59.3,97.0,1.48,0.1,0.9,17.0,0
86.0,1,9.23,15,58.6,97.0,1.29,0.1,0.9,16.9,0
83.0,1,9.62,109,57.9,97.0,9.57,0.1,0.9,16.8,0
82.0,1,9.53,10,57.3,97.0,9.36,0.1,1.0,16.6,0
79.8,1,9.79,1,56.5,96.0,9.36,0.1,1.0,16.5,0
79.4,1,9.69,4,55.8,96.0,9.6,0.1,1.0,16.4,0
79.2,1,9.56,11,55.0,98.0,8.52,0.1,1.0,16.5,0
78.7,1,9.56,4,54.2,98.0,8.46,0.1,1.0,16.5,0
78.4,1,9.68,3,53.4,97.0,8.34,0.1,1.0,16.9,0
78.3,1,9.95,0,52.6,97.0,7.79,0.1,1.1,16.7,0
78.1,1,10.06,786,51.8,97.0,7.42,0.1,1.1,16.5,0
81.5,0,9.07,280,66.9,93.0,11.3,0.1,0.3,19.0,0
81.3,0,9.18,8,66.4,92.0,11.17,0.1,0.3,19.0,0
81.1,0,9.2,68,65.9,93.0,11.53,0.1,0.3,19.0,0
86.0,0,9.47,597,65.3,95.0,11.24,0.1,0.3,19.0,0
89.0,0,9.62,43,64.8,93.0,11.2,0.1,0.3,19.0,0
85.0,0,9.24,198,64.3,92.0,11.21,0.1,0.3,19.0,0
81.0,0,9.49,0,63.8,89.0,1.7,0.1,0.3,19.0,0
81.0,0,9.19,25,63.2,88.0,8.35,0.1,0.3,19.0,0
79.9,0,9.34,20,62.6,89.0,8.65,0.1,0.3,19.0,0
79.9,0,9.31,20,62.1,89.0,8.25,0.1,0.3,18.9,0
79.2,0,9.15,33,61.5,87.0,7.89,0.1,0.3,18.4,0
79.1,0,8.91,66,6.9,86.0,7.71,0.1,0.3,18.2,0
78.7,0,9.13,21,6.3,84.0,7.89,0.1,0.3,17.5,0
78.5,0,8.75,65,59.6,82.0,7.58,0.1,0.3,17.4,0
78.6,0,8.91,65,58.9,82.0,7.47,0.1,0.3,17.2,0
74.5,2,3.55,0,53.2,99.0,9.4,0.1,1.7,11.6,1
73.9,2,3.58,0,52.4,99.0,8.43,0.1,1.7,11.5,1
73.9,2,3.63,0,51.7,99.0,8.4,0.1,1.7,11.5,1
74.5,3,3.39,0,5.9,99.0,6.39,0.1,1.8,11.5,1
73.2,3,3.38,0,5.2,99.0,6.58,0.1,1.8,11.4,1
73.2,3,3.36,0,49.4,99.0,6.82,0.2,1.8,11.3,1
72.5,3,3.64,0,48.6,97.0,6.98,0.2,1.8,11.1,1
72.5,3,3.83,0,47.9,93.0,6.91,0.2,1.9,11.0,1
73.0,3,3.69,0,47.1,88.0,6.33,0.3,1.9,11.0,1
71.2,3,3.7,0,46.4,87.0,6.11,0.3,1.9,11.0,1
71.0,4,3.81,0,45.7,51.0,6.13,0.3,2.0,11.0,1
76.0,4,3.77,0,44.9,86.0,6.12,0.3,2.0,11.0,1
75.0,4,3.5,0,44.2,85.0,5.71,0.4,2.1,10.7,1
73.0,4,3.51,0,43.5,89.0,5.26,0.4,2.1,10.4,1
73.0,4,3.61,0,42.8,85.0,5.39,0.4,2.1,10.1,1
61.4,46,0.01,786,18.9,67.0,5.82,0.5,9.6,5.3,1
69.0,46,0.01,786,18.5,56.0,5.9,0.6,9.9,5.3,1
63.0,46,0.01,272,18.1,71.0,6.11,0.7,1.1,5.1,1
59.4,46,0.15,771,17.7,51.0,6.66,0.7,1.3,4.8,1
58.2,46,0.12,372,17.3,75.0,6.36,0.9,1.6,4.8,1
57.1,46,0.11,786,16.9,71.0,6.98,1.1,1.8,4.8,1
56.0,46,0.12,786,16.5,68.0,6.76,1.3,11.0,4.8,1
55.2,46,0.1,282,16.1,57.0,6.94,1.4,11.3,4.8,1
54.5,46,0.11,59,15.7,52.0,7.39,1.5,11.5,4.8,1
53.7,46,0.11,786,15.4,51.0,7.15,1.5,11.8,4.8,1
52.9,46,0.11,786,15.0,51.0,6.61,1.5,12.0,4.8,1
52.1,46,0.1,786,14.6,51.0,6.23,1.5,12.2,4.8,1
51.4,46,0.1,786,14.3,51.0,6.55,1.5,12.5,4.8,1
56.0,46,0.11,786,13.9,51.0,7.1,1.5,12.7,4.8,1
50.0,46,0.1,786,13.6,51.0,6.1,1.5,12.9,4.8,1
53.6,46,0.01,786,24.7,51.0,3.67,1.5,9.9,10.0,1
53.2,46,8.3,786,24.1,51.0,3.7,1.5,1.2,9.8,1
52.7,46,8.54,786,23.5,51.0,3.3,1.5,1.6,9.7,1
52.3,46,8.75,786,22.8,51.0,3.69,1.5,1.9,9.6,1
52.0,46,8.9,786,22.2,54.0,3.47,1.5,11.2,9.5,1
51.6,46,9.05,786,21.6,66.0,4.24,1.5,11.6,9.3,1
59.0,46,9.3,786,21.0,51.0,4.0,1.5,11.9,9.2,1
55.0,46,9.55,786,2.4,54.0,4.47,1.5,12.3,9.1,1
49.8,46,9.66,704,19.9,51.0,3.66,1.5,12.6,9.0,1
49.2,46,9.71,786,19.3,51.0,4.11,1.5,12.9,8.9,1
48.5,46,9.76,786,18.8,51.0,4.33,1.5,13.2,8.5,1
48.1,46,9.75,786,18.3,51.0,4.5,1.5,13.6,8.1,1
47.7,46,9.61,786,17.8,51.0,2.43,1.5,13.8,7.7,1
47.4,46,9.58,786,17.3,51.0,3.25,1.5,14.1,8.0,1
47.1,46,9.23,786,16.9,51.0,2.84,1.5,14.4,7.6,1
81.6,0,6.06,3,6.8,93.0,9.72,0.1,0.7,17.7,0
81.5,0,6.21,8,6.3,94.0,9.39,0.1,0.7,17.5,0
81.3,0,6.21,4,59.8,95.0,9.16,0.1,0.7,17.6,0
81.1,0,6.53,39,59.4,94.0,9.14,0.1,0.7,17.6,0
81.0,0,6.59,3,58.9,93.0,9.26,0.1,0.7,17.4,0
89.0,0,6.68,2,58.5,94.0,9.49,0.1,0.7,17.4,0
86.0,0,6.75,4,58.0,94.0,8.4,0.1,0.7,17.6,0
85.0,0,6.6,0,57.5,93.0,8.58,0.1,0.7,17.6,0
84.0,0,6.47,0,57.0,94.0,8.43,0.1,0.7,17.5,0
81.0,0,6.37,0,56.5,91.0,8.89,0.1,0.7,17.6,0
79.8,0,6.22,7,55.9,92.0,9.44,0.1,0.7,17.5,0
79.4,0,6.04,8,55.3,92.0,9.85,0.1,0.7,17.1,0
78.9,0,5.89,5,54.6,93.0,9.62,0.1,0.7,17.1,0
78.8,0,5.49,4,54.0,91.0,8.65,0.1,0.7,17.5,0
78.5,0,5.67,0,53.3,91.0,8.27,0.1,0.7,17.1,0
76.4,1,0.4,0,53.5,99.0,3.55,0.1,6.9,13.7,1
76.2,1,0.46,0,52.8,99.0,2.76,0.1,6.8,13.7,1
76.0,1,0.51,13,52.3,99.0,2.52,0.1,6.8,13.7,1
75.8,1,0.54,5,52.0,99.0,2.49,0.1,6.8,13.6,1
75.6,1,0.56,3,51.8,99.0,2.74,0.1,6.8,13.5,1
75.4,1,0.56,19,51.5,96.0,2.83,0.1,6.8,12.4,1
75.2,1,0.57,18,51.1,97.0,2.1,0.1,6.8,11.9,1
74.9,1,0.57,24,5.6,97.0,2.43,0.1,6.8,11.5,1
74.7,1,0.58,13,5.1,98.0,2.31,0.1,6.8,11.6,1
74.3,1,0.63,25,49.5,99.0,2.59,0.1,6.8,11.5,1
74.0,1,0.61,18,48.9,99.0,2.98,0.1,6.8,11.5,1
73.6,1,0.56,1,48.1,99.0,3.17,0.1,6.8,11.2,1
73.3,1,0.54,5,47.3,99.0,3.18,0.1,6.8,11.0,1
72.9,1,0.55,15,46.5,99.0,3.8,0.1,6.9,10.7,1
72.6,1,0.38,15,45.9,99.0,3.7,0.1,6.9,10.4,1
66.2,46,0.01,786,24.7,72.0,2.61,0.1,15.4,7.8,1
66.0,46,0.04,786,23.9,72.0,2.7,0.1,2.0,7.7,1
65.7,46,0.04,786,23.2,72.0,2.76,0.1,2.2,7.6,1
65.5,46,0.04,786,22.5,75.0,3.1,0.1,2.4,7.5,1
65.1,46,0.04,786,21.9,82.0,3.2,0.1,2.7,7.5,1
64.8,46,0.03,786,21.3,51.0,2.94,0.1,2.9,7.3,1
64.6,46,0.03,786,2.6,51.0,3.26,0.1,15.4,7.3,1
64.4,46,0.03,786,2.1,75.0,3.35,0.1,15.4,6.7,1
64.2,46,0.03,786,19.5,77.0,3.4,0.1,15.4,6.5,1
62.9,46,0.04,786,18.9,78.0,2.91,0.1,15.4,6.1,1
63.7,46,0.01,786,18.4,65.0,2.56,0.1,15.4,5.6,1
63.5,46,0.01,786,17.9,69.0,2.61,0.1,15.4,5.6,1
63.2,46,0.01,786,17.4,71.0,2.76,0.1,15.4,5.5,1
63.0,46,0.01,786,16.9,68.0,2.61,0.1,15.4,5.4,1
62.8,46,0.02,786,16.4,65.0,2.79,0.1,15.4,5.3,1
77.6,1,6.74,0,57.1,51.0,8.3,0.1,1.8,13.0,1
77.5,1,6.89,0,56.3,81.0,8.9,0.1,1.9,12.9,1
77.2,1,6.95,0,55.6,87.0,7.25,0.1,1.9,12.8,1
77.3,1,6.9,4,54.9,91.0,7.5,0.1,1.9,12.9,1
76.5,1,6.94,0,54.2,95.0,8.5,0.1,1.9,12.8,1
76.8,1,6.87,0,53.4,85.0,7.56,0.1,1.9,12.8,1
76.5,1,6.74,0,52.7,86.0,6.75,0.1,2.0,12.8,1
76.4,1,6.16,0,51.9,84.0,6.31,0.2,2.0,12.9,1
76.2,1,5.72,0,51.1,98.0,7.0,0.1,2.0,12.9,1
75.8,1,5.53,0,5.3,88.0,7.48,0.1,2.1,12.9,1
75.8,1,5.69,0,49.5,92.0,8.9,0.2,2.1,12.8,1
75.5,1,5.52,0,48.6,95.0,7.6,0.1,2.2,12.8,1
75.7,1,5.52,0,47.8,99.0,8.3,0.2,2.2,12.6,1
75.5,2,5.43,0,46.9,95.0,7.72,0.1,2.3,12.4,1
75.7,2,5.58,0,45.9,99.0,7.76,0.2,2.3,12.1,1
62.7,10,0.01,786,47.9,64.0,4.26,0.7,1.3,10.0,1
62.4,10,0.01,12,47.2,51.0,4.78,0.8,1.3,10.0,1
62.2,10,0.01,0,46.4,81.0,4.55,1.0,1.3,9.9,1
62.0,10,0.88,0,45.7,69.0,4.94,1.0,1.3,9.9,1
61.8,10,0.79,0,44.9,72.0,4.18,1.1,1.3,9.6,1
61.6,11,0.82,0,44.2,79.0,4.36,1.1,1.3,9.2,1
61.4,11,0.81,0,43.4,76.0,4.6,1.3,1.3,8.9,1
61.1,11,0.71,0,42.7,72.0,4.4,1.4,1.3,8.6,1
68.0,11,0.64,1,41.9,67.0,5.92,1.5,1.4,8.2,1
64.0,11,0.84,786,41.1,61.0,6.42,1.5,1.4,7.9,1
59.9,11,0.58,786,4.4,59.0,8.39,1.5,1.4,7.6,1
59.6,11,0.59,786,39.6,62.0,6.79,1.4,1.4,7.2,1
59.3,11,0.61,786,38.9,54.0,7.69,1.4,1.5,6.9,1
59.1,11,0.68,786,38.2,52.0,6.68,1.3,1.5,6.6,1
58.9,11,0.73,786,37.5,51.0,3.98,1.1,1.5,6.2,1
73.9,3,0.01,0,49.4,83.0,9.81,0.2,1.9,12.3,1
73.8,3,5.03,0,48.6,51.0,1.49,0.2,1.9,12.3,1
73.6,3,5.36,0,47.9,83.0,1.33,0.1,2.0,12.3,1
73.4,3,5.79,0,47.1,84.0,9.42,0.1,2.0,12.3,1
73.2,3,5.65,0,46.4,85.0,9.1,0.1,2.0,12.4,1
73.0,3,5.39,0,45.6,81.0,9.14,0.1,2.0,12.1,1
72.7,3,6.14,0,44.9,85.0,7.6,0.1,2.1,11.9,1
72.5,3,5.61,0,44.2,95.0,6.41,0.1,2.1,12.0,1
72.3,3,5.61,0,43.5,98.0,6.43,0.2,2.2,12.1,1
72.1,3,6.38,0,42.8,96.0,6.7,0.2,2.2,12.3,1
71.9,3,6.2,0,42.0,92.0,5.78,0.2,2.2,12.1,1
71.7,4,6.64,0,41.3,86.0,5.99,0.1,2.3,12.7,1
71.5,4,5.66,0,4.6,87.0,6.77,0.1,2.3,12.2,1
71.2,4,6.66,0,39.8,51.0,7.61,0.1,2.4,11.8,1
79.0,4,6.78,0,39.1,86.0,8.1,0.1,2.4,11.6,1
75.3,8,0.01,0,54.9,78.0,5.47,0.1,1.1,13.4,1
75.3,8,5.38,0,54.2,71.0,5.23,0.1,1.1,13.4,1
74.9,9,5.14,0,53.6,94.0,5.18,0.1,1.1,13.4,1
74.5,9,4.83,0,52.9,91.0,4.93,0.2,1.1,13.4,1
73.7,10,4.72,0,52.2,92.0,5.3,0.2,1.1,13.3,1
73.8,10,4.69,0,51.5,92.0,5.36,0.3,1.2,13.3,1
73.9,11,4.85,1,5.8,93.0,4.73,0.3,1.2,13.2,1
74.0,11,4.29,0,5.2,93.0,4.6,0.3,1.2,13.2,1
74.2,12,4.22,0,49.5,94.0,4.47,0.4,1.2,13.0,1
72.8,13,4.44,0,48.8,66.0,4.72,0.4,1.3,13.0,1
72.2,14,4.27,0,48.1,81.0,4.56,0.4,1.3,12.8,1
72.1,15,4.5,0,47.4,95.0,4.6,0.4,1.3,13.3,1
72.6,16,4.03,0,46.7,95.0,4.94,0.4,1.4,13.9,1
72.4,17,4.22,0,46.1,51.0,4.98,0.5,1.4,13.4,1
71.4,18,4.59,1,45.4,93.0,4.83,0.5,1.4,13.5,1
68.4,46,4.52,786,24.8,77.0,4.71,0.1,9.7,11.7,1
68.1,46,4.61,786,24.3,84.0,4.56,0.1,9.7,11.7,1
68.1,46,5.02,786,23.7,88.0,4.46,0.1,9.7,11.6,1
68.0,46,4.96,786,23.1,87.0,4.29,0.1,9.7,11.5,1
67.9,46,4.85,786,22.6,78.0,4.37,0.1,9.7,11.4,1
68.0,46,4.42,786,22.1,86.0,4.41,0.1,9.7,11.7,1
67.5,46,4.21,341,21.6,91.0,4.5,0.1,9.7,11.5,1
67.5,46,4.19,530,21.1,87.0,3.94,0.1,9.7,11.4,1
67.3,46,4.08,9,2.6,88.0,3.95,0.1,9.7,11.5,1
67.0,46,4.22,118,2.1,51.0,3.91,0.1,9.7,11.6,1
67.3,46,4.45,786,19.6,85.0,3.23,0.1,9.7,11.6,1
67.2,46,4.44,786,19.2,85.0,3.25,0.1,9.7,11.6,1
66.8,46,4.42,786,18.7,77.0,2.79,0.1,9.7,11.4,1
66.8,46,4.54,786,18.3,76.0,3.0,0.1,9.7,11.4,1
66.8,46,4.73,786,17.8,74.0,3.21,0.1,9.6,11.4,1
77.3,2,10.71,0,61.1,94.0,6.35,0.1,2.1,16.4,0
77.1,2,11.63,84,6.4,95.0,6.4,0.1,2.1,15.4,0
76.8,2,10.81,71,59.7,95.0,6.62,0.1,2.1,15.3,0
76.7,2,10.93,0,59.1,96.0,6.7,0.1,2.2,15.4,0
76.3,2,10.59,13,58.4,96.0,6.88,0.1,2.2,15.1,0
75.7,2,10.7,115,57.8,96.0,7.12,0.1,2.3,15.1,0
75.5,2,11.4,0,57.2,96.0,6.88,0.1,2.3,15.0,0
75.3,2,10.9,40,56.6,99.0,6.28,0.1,2.4,15.0,0
75.2,2,10.4,120,56.0,99.0,6.17,0.1,2.4,15.0,0
75.0,2,9.5,13,55.5,99.0,6.2,0.1,2.5,14.8,0
74.9,2,9.19,11,55.0,99.0,6.19,0.1,2.5,15.5,0
74.7,3,9.06,48,54.5,98.0,6.22,0.1,2.6,15.3,0
74.5,3,8.02,34,54.0,98.0,6.32,0.1,2.6,15.0,0
74.2,3,7.74,133,53.6,98.0,5.86,0.1,2.7,14.7,0
73.7,3,8.4,77,53.1,98.0,5.5,0.1,2.8,14.6,0
89.0,0,9.88,0,6.9,98.0,9.5,0.1,0.5,16.8,0
86.0,0,10.0,1,6.2,98.0,9.55,0.1,0.5,16.3,0
83.0,0,11.96,23,59.5,98.0,9.74,0.1,0.5,16.3,0
82.0,0,11.92,2,58.8,97.0,1.7,0.1,0.5,16.2,0
79.6,0,12.25,5,58.1,97.0,1.44,0.1,0.5,16.0,0
79.3,0,12.03,3,57.3,96.0,1.42,0.1,0.5,16.0,0
79.0,0,12.35,1,56.5,97.0,9.9,0.1,0.5,15.8,0
78.7,0,12.57,0,55.7,96.0,9.62,0.1,0.5,15.4,0
78.5,0,13.11,0,54.9,97.0,9.67,0.1,0.5,15.4,0
77.7,0,13.33,7,54.1,93.0,9.98,0.1,0.6,15.4,0
78.0,0,13.45,5,53.3,95.0,9.84,0.1,0.6,15.9,0
77.3,0,13.63,8,52.5,96.0,9.54,0.1,0.6,15.8,0
77.2,1,12.0,8,51.7,96.0,9.15,0.1,0.6,15.9,0
76.9,1,12.22,0,5.9,96.0,9.1,0.1,0.6,15.7,0
76.6,1,11.89,45,5.1,96.0,9.14,0.1,0.6,15.5,0
78.1,0,1.15,46,68.4,99.0,2.19,0.1,4.8,13.4,1
77.9,0,1.2,73,67.7,99.0,2.15,0.1,4.7,13.4,1
77.8,0,1.13,160,67.0,93.0,2.16,0.1,4.7,13.4,1
77.5,0,1.16,101,66.5,92.0,1.93,0.1,4.6,12.4,1
77.3,0,1.16,295,66.0,98.0,2.9,0.1,4.6,12.0,1
77.0,0,1.11,112,65.6,98.0,2.63,0.1,4.6,11.8,1
76.8,0,1.37,0,65.2,98.0,1.87,0.1,4.5,11.7,1
76.7,0,1.24,361,65.1,97.0,2.31,0.1,4.5,12.6,1
76.6,0,1.28,144,65.0,95.0,2.58,0.1,4.5,13.7,1
76.6,0,1.18,74,65.1,98.0,3.1,0.1,4.5,13.7,1
76.6,0,1.11,29,65.0,95.0,3.61,0.1,4.5,13.5,1
76.5,0,1.0,24,64.7,93.0,4.14,0.1,4.5,12.8,1
76.4,0,0.87,34,64.1,96.0,2.71,0.1,4.5,12.2,1
76.3,0,0.76,23,63.3,93.0,2.56,0.1,4.5,12.6,1
76.2,0,0.5,46,62.4,91.0,2.18,0.1,4.5,13.0,1
74.8,2,0.01,59,59.9,94.0,5.57,0.1,2.8,14.7,0
74.6,2,9.59,786,59.2,88.0,5.6,0.1,2.9,14.7,0
74.4,2,9.58,786,58.4,92.0,5.48,0.1,3.0,15.3,0
74.3,2,9.1,786,57.7,89.0,5.53,0.1,3.1,15.7,0
73.4,2,9.0,193,56.9,94.0,5.83,0.1,3.2,15.8,0
73.1,2,10.4,8,56.3,95.0,5.56,0.1,3.3,15.4,0
73.1,2,11.9,12,55.6,95.0,5.33,0.1,3.5,14.7,0
